,,,,,,,,,,,,,
Year,Month,Day,Direction,Nationality,Vessel Type,Name of Vessel,Where From,Where Bound,Cargo 1,Cargo 2,Cargo 3,Cargo 4,Column1
1854,August,24,Downbound,American,Schooner,Minot Mitchell,Huron,Oswego,Corn,Merchandise,Ashes,,IMG_4457.jpg
1854,August,24,Downbound,American,Schooner,C.G. Gorswauld,Sandusky,Oswego,Corn,,,,IMG_4457.jpg
1854,August,24,Downbound,American,Schooner,Andover,Toledo,Oswego,Oil Cake,,,,IMG_4457.jpg
1854,August,24,Downbound,American,Brigantine,Arabian,Toledo,Oswego,Oil Cake,Ashes,Rigs,,IMG_4457.jpg
1854,August,24,Downbound,British,Schooner,Admiral,Cleveland,Toronto,Coal,,,,IMG_4457.jpg
1854,August,24,Downbound,British,Schooner,Arabian,Cleveland,Toronto,Coal,,,,IMG_4457.jpg
1854,August,24,Downbound,British,Schooner,J. Haseniaw,Cleveland,Montreal,Coal,,,,IMG_4457.jpg
1854,August,24,Downbound,British,Schooner,S.G. Stockley,Port Robinson,Oswego,Lumber,,,,IMG_4457.jpg
1854,August,24,Downbound,British,Schooner,Sorell,Morpeth,Kingston,Staves,,,,IMG_4457.jpg
1854,August,24,Downbound,British,Barkentine,Sinbad,Dresden,Port Metcalf,Staves,,,,IMG_4457.jpg
1854,August,24,Upbound,American,Propeller,Ogdensburgh,Ogdensburg,Chicago,Salt,Merchandise,Iron,,IMG_4456.jpg
1854,August,24,Upbound,American,Propeller,Michigan,Ogdensburg,Chicago,Iron,,,,IMG_4456.jpg
1854,August,24,Upbound,American,Propeller,J.W. Brooks,Ogdensburg,Chicago,Iron,Fish,,,IMG_4456.jpg
1854,August,24,Upbound,American,Schooner,Gem,Oswego,Chicago,Salt,,,,IMG_4456.jpg
1854,August,24,Upbound,American,Schooner,Virginia Pinery,Oswego,Chicago,Salt,,,,IMG_4456.jpg
1854,August,24,Upbound,American,Barkentine,Louisiana,Oswego,Chicago,Salt,,,,IMG_4456.jpg
1854,August,24,Upbound,American,Propeller,Jefferson,Oswego,Detroit,Merchandise,,,,IMG_4456.jpg
1854,August,24,Upbound,American,Propeller,St. Nicholas,Oswego,Sandusky,Iron,Fish,,,IMG_4456.jpg
1854,August,24,Upbound,American,Brigantine,Canton,Oswego,Toledo,Salt,,,,IMG_4456.jpg
1854,August,24,Upbound,American,Brigantine,Henry Wheaton,Oswego,Toledo,Salt,,,,IMG_4456.jpg
1854,August,24,Upbound,American,Schooner,Freeman,Oswego,Toledo,Salt,,,,IMG_4456.jpg
1854,August,24,Upbound,American,Schooner,A.L. Hoselton,Oswego,Toledo,R.R. Iron,Merchandise,,,IMG_4456.jpg
1854,August,24,Upbound,American,Schooner,Hamilton,Oswego,Toledo,R.R. Iron,,,,IMG_4456.jpg
1854,August,24,Upbound,American,Schooner,Omar,Oswego,Erie,Salt,,,,IMG_4456.jpg
1854,August,24,Upbound,American,Schooner,Josephine,Oswego,Chatham,No Cargo,,,,IMG_4456.jpg
1854,August,24,Upbound,British,Schooner,Omar Pasha,Toronto,Cleveland,Salt,,,,IMG_4456.jpg
1854,August,24,Upbound,British,Barkentine,Ontario,Kingston,Bear Creek,No Cargo,,,,IMG_4456.jpg
1854,August,24,Upbound,British,Schooner,Quebec,Kingston,Point Pelee,No Cargo,,,,IMG_4456.jpg
1854,August,24,Upbound,British,Schooner,A. Gilmour,Kingston,Point Pelee,No Cargo,,,,IMG_4456.jpg
1854,August,24,Upbound,British,Schooner,W. Black,Kingston,Chatham,No Cargo,,,,IMG_4456.jpg
1854,August,24,Upbound,British,Schooner,Lochiel,Hamilton,Chatham,No Cargo,,,,IMG_4456.jpg
1854,August,25,Downbound,British,Schooner,Jane Ann Marsh,Belle River,Kingston,Staves,,,,IMG_4457.jpg
1854,August,25,Upbound,American,Propeller,Montezuma,Clayton,Chatham,No Cargo,,,,IMG_4456.jpg
1854,August,25,Upbound,American,Propeller,Marshfield,Clayton,Chatham,No Cargo,,,,IMG_4456.jpg
1854,August,25,Upbound,American,Barkentine,Emily A. Roelfson,Clayton,River St. Clair,No Cargo,,,,IMG_4456.jpg
1854,August,25,Upbound,American,Barkentine,Sovereign of the Lake,Clayton,Corruna,No Cargo,,,,IMG_4456.jpg
1854,August,25,Upbound,American,Barkentine,Grace Greenwood,Oswego,Chicago,Salt,,,,IMG_4456.jpg
1854,August,25,Upbound,American,Brigantine,Saxon,Oswego,Toledo,Salt,Merchandise,,,IMG_4456.jpg
1854,August,25,Upbound,American,Schooner,Ontonagon,Oswego,Toledo,R.R. Iron,,,,IMG_4456.jpg
1854,August,25,Upbound,American,Schooner,Kate Robinson,Oswego,Toledo,R.R. Iron,,,,IMG_4456.jpg
1854,August,25,Upbound,American,Schooner,Conquest,Oswego,Toledo,R.R. Iron,,,,IMG_4456.jpg
1854,August,25,Upbound,American,Schooner,Sylph,Oswego,Toledo,Salt,,,,IMG_4456.jpg
1854,August,25,Upbound,American,Schooner,Sheridan,Oswego,Toledo,Salt,,,,IMG_4456.jpg
1854,August,25,Upbound,American,Schooner,Plymouth Rock,Oswego,Toledo,Salt,R.R. Iron,,,IMG_4456.jpg
1854,August,25,Upbound,American,Schooner,Carrington,Oswego,Cleveland,Salt,,,,IMG_4456.jpg
1854,August,25,Upbound,American,Schooner,Potomac,Oswego,Cleveland,R.R. Iron,,,,IMG_4458.jpg
1854,August,25,Upbound,American,Schooner,Gipsey,Oswego,Cleveland,Salt,,,,IMG_4458.jpg
1854,August,25,Upbound,American,Schooner,Cascade,Oswego,Cleveland,Salt,Water Lime,,,IMG_4458.jpg
1854,August,25,Upbound,American,Schooner,Pierre,Oswego,Detroit,Salt,Water Lime,Coal,,IMG_4458.jpg
1854,August,25,Upbound,American,Schooner,Matt Sherman,Ogdensburg,Cleveland,Slate,Iron,Merchandise,,IMG_4458.jpg
1854,August,25,Upbound,American,Schooner,Seleucid,Montreal,Chicago,Salt,,,,IMG_4458.jpg
1854,August,25,Upbound,British,Propeller,Western Miller,Montreal,Chatham,Iron ,Coal,Merchandise,,IMG_4458.jpg
1854,August,25,Upbound,British,Schooner,Mermaid,Kingston,Chatham,Iron ,,,,IMG_4458.jpg
1854,August,25,Upbound,British,Schooner,Faro,Kingston,River Sydenham,No Cargo,,,,IMG_4458.jpg
1854,August,25,Upbound,British,Brigantine,Liverpool,Kingston,Plymouth,No Cargo,,,,IMG_4458.jpg
1854,August,25,Upbound,British,Barkentine,Non Such,Clayton,Port Clair,No Cargo,,,,IMG_4458.jpg
1854,August,25,Upbound,British,Steamer,Ranger,Toronto,St. Catharines,No Cargo,,,,IMG_4458.jpg
1854,August,25,Upbound,British,Schooner,L.S. Shickluna,Toronto,Thorold,No Cargo,,,,IMG_4458.jpg
1854,August,25,Upbound,British,Schooner,Petrel,Oswego,Port Dover,Salt,,,,IMG_4458.jpg
1854,August,26,Downbound,American,Propeller,Prairie State,Cleveland,Ogdensburg,Pork,Corn,,,IMG_4458.jpg
1854,August,26,Downbound,American,Schooner,Jimmy Slaed,Cleveland,Oswego,Corn,,,,IMG_4458.jpg
1854,August,26,Downbound,American,Schooner,Oriental,Chicago,Oswego,Corn,,,,IMG_4458.jpg
1854,August,26,Downbound,American,Schooner,Meridian,Chicago,Oswego,Corn,,,,IMG_4458.jpg
1854,August,26,Downbound,American,Schooner,Merrimac,Chicago,Oswego,Corn,,,,IMG_4458.jpg
1854,August,26,Downbound,American,Schooner,Reindeer,Morpeth,Clayton,Staves,,,,IMG_4458.jpg
1854,August,26,Downbound,British,Steamer,Ranger,St. Catharines,Montreal,Flour,,,,IMG_4458.jpg
1854,August,26,Downbound,British,Schooner,Emma,Port Dover,Oswego,Lumber,,,,IMG_4458.jpg
1854,August,26,Upbound,American,Schooner,White Cloud,Ogdensburg,Cleveland,Iron Ore ,,,,IMG_4458.jpg
1854,August,26,Upbound,American,Schooner,Seaman,Oswego,Cleveland,Salt,Water Lime,,,IMG_4458.jpg
1854,August,26,Upbound,American,Schooner,J.W. Tretter,Oswego,Cleveland,Salt,,,,IMG_4458.jpg
1854,August,26,Upbound,American,Schooner,Consuelo,Oswego,Cleveland,R.R. Iron,Merchandise,,,IMG_4458.jpg
1854,August,26,Upbound,American,Schooner,Toledo,Oswego,Port Stanley,Salt,Merchandise,,,IMG_4458.jpg
1854,August,26,Upbound,American,Schooner,Acorn,Oswego,Port Burwell,No Cargo,,,,IMG_4458.jpg
1854,August,26,Upbound,American,Propeller,Young America,Oswego,Chicago,No Cargo,,,,IMG_4458.jpg
1854,August,26,Upbound,American,Schooner,H.D. Massey,Oswego,Toledo,No Cargo,R.R. Iron,,,IMG_4458.jpg
1854,August,26,Upbound,American,Schooner,Empire State,Oswego,Toledo,No Cargo,R.R. Iron,,,IMG_4458.jpg
1854,August,26,Upbound,American,Brigantine,Cumberland,Oswego,Toledo,No Cargo,,,,IMG_4458.jpg
1854,August,26,Upbound,American,Brigantine,Servell,Oswego,Toledo,No Cargo,,,,IMG_4458.jpg
1854,August,26,Upbound,American,Schooner,Twin Brothers,Montreal,Toledo,Iron,R.R. Iron,,,IMG_4458.jpg
1854,August,26,Upbound,British,Schooner,California,Oswego,Windsor,Salt,,,,IMG_4458.jpg
1854,August,26,Upbound,British,Schooner,Almeda,Toronto,Morpeth,Merchandise,,,,IMG_4458.jpg
1854,August,26,Upbound,British,Schooner,Georgina,Dundas,Chatham,No Cargo,,,,IMG_4458.jpg
1854,August,26,Upbound,British,Brigantine,William Penn,Kingston,River St. Clair,No Cargo,,,,IMG_4458.jpg
1854,August,26,Upbound,British,Schooner,Queen Victoria,Kingston,Mersea,No Cargo,,,,IMG_4458.jpg
1854,August,26,Upbound,British,Steamer,Free Trader,Chatham,Quebec,Staves,Butter,,,IMG_4458.jpg
1854,August,26,Upbound,British,Barkentine,Quebec,River St. Clair,Quebec,Timber,,,,IMG_4458.jpg
1854,August,26,Upbound,British,Schooner,Lafayette Cook,Plympton,Kingston,Timber,,,,IMG_4458.jpg
1854,August,26,Upbound,British,Schooner,Onou,Bear Creek,Kingston,Timber,,,,IMG_4458.jpg
1854,August,26,Upbound,British,Schooner,Prince of Wales,Pigeon Bay,Kingston,Staves,,,,IMG_4458.jpg
1854,August,28,Downbound,American,Schooner,J.C. Riggs,Toledo,Prescott,Corn,,,,IMG_4462.jpg
1854,August,28,Downbound,American,Schooner,Chris Brown,Toledo,Oswego,Oil Cake,Ashes,,,IMG_4462.jpg
1854,August,28,Downbound,American,Schooner,Ireland,Ashley,Oswego,Staves,,,,IMG_4462.jpg
1854,August,28,Downbound,American,Brigantine,H.H. Sizer,Port Dover,Oswego,Lumber,,,,IMG_4462.jpg
1854,August,28,Downbound,British,Schooner,North Star,Port Dover,Oswego,Lumber,,,,IMG_4462.jpg
1854,August,28,Downbound,British,Schooner,Leander,Cleveland,Kingston,Coal,,,,IMG_4462.jpg
1854,August,28,Downbound,British,Schooner,Empress,Chatham,Kingston,Staves,,,,IMG_4462.jpg
1854,August,28,Downbound,British,Schooner,Ocean,Bear Creek,Kingston,Staves,,,,IMG_4462.jpg
1854,August,28,Downbound,British,Schooner,Niagara,Morpeth,Kingston,Staves,,,,IMG_4462.jpg
1854,August,28,Downbound,British,Schooner,Sarah & Cornelia,Point Pelee,Kingston,Timber,,,,IMG_4462.jpg
1854,August,28,Downbound,British,Brigantine,Manchester,Corunna,Kingston,Timber,,,,IMG_4462.jpg
1854,August,28,Upbound,American,Propeller,Northern Mighican,Cape Vincent,Detroit,Pig Iron,,,,IMG_4461.jpg
1854,August,28,Upbound,American,Barkentine,Waverly,Ogdensburg,Detroit,R.R. Iron,Merchandise,,,IMG_4461.jpg
1854,August,28,Upbound,American,Schooner,Challenge of Pattnaville,Oswego,Detroit,Iron ,,,,IMG_4461.jpg
1854,August,28,Upbound,American,Schooner,Danube,Oswego,Chicago,Salt,Castings,,,IMG_4461.jpg
1854,August,28,Upbound,American,Schooner,Belle Sheridan,Oswego,Chicago,Salt,,,,IMG_4461.jpg
1854,August,28,Upbound,American,Schooner,Albion,Oswego,Milwaukee,Salt,,,,IMG_4461.jpg
1854,August,28,Upbound,American,Schooner,Challenge of Vermillion,Oswego,Sandusky,R.R. Iron,,,,IMG_4461.jpg
1854,August,28,Upbound,American,Schooner,Australia,Oswego,Sandusky,R.R. Iron,,,,IMG_4461.jpg
1854,August,28,Upbound,American,Brigantine,May Flower,Oswego,Sandusky,Salt,,,,IMG_4461.jpg
1854,August,28,Upbound,American,Schooner,John Oades,Oswego,Toledo,Iron,R.R. Iron,,,IMG_4461.jpg
1854,August,28,Upbound,American,Schooner,Queen of the West,Oswego,Toledo,Salt,Water Lime,,,IMG_4461.jpg
1854,August,28,Upbound,American,Schooner,Carlton,Oswego,Toledo,Salt,,,,IMG_4461.jpg
1854,August,28,Upbound,American,Schooner,Northerner,Oswego,Erie,Salt,,,,IMG_4461.jpg
1854,August,28,Upbound,American,Schooner,Challenge of Vermillion,Oswego,Cleveland,R.R. Iron,Merchandise,,,IMG_4461.jpg
1854,August,28,Upbound,American,Schooner,Mountaineer,Clayton,Chatham,No Cargo,,,,IMG_4461.jpg
1854,August,28,Upbound,British,Steamer,Leo Moffatt,Montreal,Port Stanley,Salt ,Coal,Merchandise,,IMG_4461.jpg
1854,August,28,Upbound,British,Propeller,Oliver Cromwell,Montreal,Chicago,Pig Iron,,,,IMG_4461.jpg
1854,August,28,Upbound,British,Barkentine,Empire,Kingston,River Sable,No Cargo,,,,IMG_4461.jpg
1854,August,28,Upbound,British,Brigantine,Baltic,Kingston,Port Dover,No Cargo,,,,IMG_4461.jpg
1854,August,28,Upbound,British,Schooner,J.C. Wheeler,Kingston,Gosfield,No Cargo,,,,IMG_4461.jpg
1854,August,28,Upbound,British,Schooner,Dexter Calvin,Kingston,Point Pelee,No Cargo,,,,IMG_4461.jpg
1854,August,28,Upbound,British,Schooner,Bay of Quinte,Kingston,Port Colborne,R.R. Iron,,,,IMG_4461.jpg
1854,August,28,Upbound,British,Schooner,Atlantic,Toronto,Cleveland,No Cargo,,,,IMG_4461.jpg
1854,August,29,Downbound,American,Propeller,Granite State,Chicago,Ogdensburg,Corn,Ashes,,,IMG_4462.jpg
1854,August,29,Downbound,American,Barkentine,Colonel E. Camp,Chicago,Oswego,Oats,,,,IMG_4462.jpg
1854,August,29,Downbound,American,Brigantine,Seminole,Toledo,Oswego,Corn,,,,IMG_4462.jpg
1854,August,29,Downbound,American,Schooner,Harbridge,Toledo,Oswego,Corn,,,,IMG_4462.jpg
1854,August,29,Downbound,American,Schooner,Cincinnati,Toledo,Oswego,Corn,,,,IMG_4462.jpg
1854,August,29,Downbound,American,Schooner,J.L. Marley,Toledo,Oswego,Corn,Ashes,,,IMG_4462.jpg
1854,August,29,Downbound,American,Schooner,Western,Ashley,Oswego,Staves,,,,IMG_4462.jpg
1854,August,29,Downbound,American,Schooner,Fairfield,Pigeon Bay,Clayton,Staves,,,,IMG_4462.jpg
1854,August,29,Downbound,American,Barkentine,Clayton,Lake St. Clair,Clayton,Timber,,,,IMG_4462.jpg
1854,August,29,Downbound,American,Barkentine,Path Finder,Bear Creek,Clayton,Timber,,,,IMG_4462.jpg
1854,August,29,Downbound,British,Schooner,Antelope,Cleveland,Hamilton,Coal,,,,IMG_4462.jpg
1854,August,29,Downbound,British,Schooner,George Keefer,Cleveland,Toronto,Coal,,,,IMG_4462.jpg
1854,August,29,Upbound,American,Propeller,Fairy of the Lake,Ogdensburg,Chicago,Merchandise,,,,IMG_4461.jpg
1854,August,29,Upbound,American,Propeller,Cincinnati,Oswego,Sandusky,Merchandise,Marble?,,,IMG_4461.jpg
1854,August,29,Upbound,American,Schooner,Frank Pierce,Oswego,Sandusky,Merchandise,,,,IMG_4461.jpg
1854,August,29,Upbound,American,Schooner,Roman,Oswego,Toledo,Salt ,,,,IMG_4461.jpg
1854,August,29,Upbound,American,Schooner,Comely,Oswego,Toledo,Salt,,,,IMG_4461.jpg
1854,August,29,Upbound,American,Schooner,Scotland,Oswego,Toledo,R.R. Iron,,,,IMG_4461.jpg
1854,August,29,Upbound,American,Schooner,Kosciusko,Oswego,Cleveland,Salt,Stone,,,IMG_4461.jpg
1854,August,29,Upbound,British,Barkentine,Malta,Kingston,Bear Creek,No Cargo,,,,IMG_4461.jpg
1854,August,29,Upbound,British,Barkentine,P.A. March,Kingston,Buffalo,Pig Iron,,,,IMG_4461.jpg
1854,August,29,Upbound,British,Schooner,Junius,Port Credit,Dunnville,No Cargo,,,,IMG_4461.jpg
1854,August,29,Upbound,British,Schooner,Sorell,Port Dalhousie,Morpeth,No Cargo,,,,IMG_4461.jpg
1854,August,29,Upbound,British,Schooner,Industry,Toronto,Amherstburg,No Cargo,,,,IMG_4461.jpg
1854,August,30,Downbound,American,Schooner,Minnesota,Iona,Oswego,Staves,,,,IMG_4464.jpg
1854,August,30,Downbound,American,Schooner,Bay City,Sandusky,Oswego,Corn,,,,IMG_4464.jpg
1854,August,30,Downbound,American,Schooner,Flora Watson,Chicago,Oswego,Corn,,,,IMG_4464.jpg
1854,August,30,Downbound,American,Schooner,Melrose,Chicago,Oswego,Corn,,,,IMG_4464.jpg
1854,August,30,Downbound,American,Schooner,Pierrepont,Toledo,Oswego,Corn,,,,IMG_4464.jpg
1854,August,30,Downbound,American,Schooner,Live Yankee,Toledo,Oswego,Merchandise,,,,IMG_4464.jpg
1854,August,30,Downbound,American,Brigantine,Rio Grande,Cleveland,Oswego,Corn,,,,IMG_4464.jpg
1854,August,30,Downbound,British,Barkentine,Plymouth,River St. Clair,Kingston,Timber,,,,IMG_4464.jpg
1854,August,30,Downbound,British,Barkentine,Pomona,River St. Clair,Kingston,Timber,,,,IMG_4464.jpg
1854,August,30,Downbound,British,Barkentine,Northern Light,Lake St. Clair,Kingston,Timber,,,,IMG_4464.jpg
1854,August,30,Downbound,British,Barkentine,Gibralter,Bear Creek,Kingston,Timber,,,,IMG_4464.jpg
1854,August,30,Downbound,British,Schooner,Emblem,Chatham,Kingston,Staves,,,,IMG_4464.jpg
1854,August,30,Downbound,British,Schooner,L.S. Shickluna,Thorold,Montreal,Cement,,,,IMG_4464.jpg
1854,August,30,Upbound,American,Propeller,Wisconsin,Ogdensburg,Chicago,Salt,Fish,Merchandise,,IMG_4463.jpg
1854,August,30,Upbound,American,Propeller,Bay State,Cape Vincent,Chicago,Pig Iron,Merchandise,,,IMG_4463.jpg
1854,August,30,Upbound,British,Schooner,Favourite,Kingston,Rondeau,No Cargo,,,,IMG_4463.jpg
1854,August,30,Upbound,British,Schooner,Beverly,Toronto,Buffalo,No Cargo,,,,IMG_4463.jpg
1854,August,31,Downbound,American,Schooner,White Cloud,Bear Creek,Clayton,Staves,,,,IMG_4464.jpg
1854,August,31,Downbound,American,Schooner,Cherokee,Ashley,Oswego,Staves,,,,IMG_4464.jpg
1854,August,31,Downbound,American,Schooner,Flying Cloud,,Oswego,Staves,,,,IMG_4464.jpg
1854,August,31,Downbound,American,Schooner,Mary ,Milwaukee,Oswego,Corn,Lumber,,,IMG_4464.jpg
1854,August,31,Downbound,American,Schooner,Crevola,Detroit,Oswego,Wheat,,,,IMG_4464.jpg
1854,August,31,Downbound,American,Schooner,Young Leopard,Toledo,Oswego,Wheat,,,,IMG_4464.jpg
1854,August,31,Downbound,American,Brigantine,Ashland,Toledo,Oswego,Staves,Lumber,,,IMG_4464.jpg
1854,August,31,Downbound,American,Brigantine,John H. Harmon,Chicago,Oswego,Corn,,,,IMG_4464.jpg
1854,August,31,Downbound,British,Barkentine,St. George,Chatham,Kingston,Staves,,,,IMG_4464.jpg
1854,August,31,Downbound,British,Schooner,Mary ,Port Dover,Kingston,Staves,,,,IMG_4464.jpg
1854,August,31,Downbound,British,Schooner,Conductor,Amherstburg,Kingston,Staves,,,,IMG_4464.jpg
1854,August,31,Downbound,British,Schooner,James Coleman,Bear Creek,Kingston,Timber,,,,IMG_4464.jpg
1854,August,31,Downbound,British,Schooner,Merchant Miller,Cleveland,Toronto,Coal,G Staves,,,IMG_4464.jpg
1854,August,31,Upbound,American,Propeller,Cleveland,Ogdensburg,Cleveland,Castings,Merchandise,,,IMG_4463.jpg
1854,August,31,Upbound,American,Brigantine,Acadia,Oswego,Cleveland,Salt,Merchandise,,,IMG_4463.jpg
1854,August,31,Upbound,American,Brigantine,Oxford,Oswego,Toledo,R.R. Iron,Merchandise,,,IMG_4463.jpg
1854,August,31,Upbound,American,Schooner,Serius,Oswego,Toledo,Salt ,,,,IMG_4463.jpg
1854,August,31,Upbound,American,Schooner,Orion,Oswego,Erie,Salt,,,,IMG_4463.jpg
1854,August,31,Upbound,American,Schooner,G.S. Weeks,Oswego,Erie,Salt,Water Lime,,,IMG_4463.jpg
1854,August,31,Upbound,British,Schooner,Champion,Oakville,11 Mile Creek,No Cargo,,,,IMG_4463.jpg
1854,August,31,Upbound,British,Schooner,Empire,Oakville,Lake St. Clair,No Cargo,,,,IMG_4463.jpg
1854,August,31,Upbound,British,Schooner,Royal Tar,Oakville,Morpeth,No Cargo,,,,IMG_4463.jpg
1854,August,31,Upbound,British,Schooner,Minerva Cook,Kingston,Lake St. Clair,No Cargo,,,,IMG_4463.jpg
1854,August,31,Upbound,British,Schooner,John Young,Kingston,Port Colborne,R.R. Iron,,,,IMG_4463.jpg
1854,August,31,Upbound,British,Schooner,Mary Frances,Oswego,St. Catharines,Salt,,,,IMG_4463.jpg
1854,August,31,Upbound,British,Schooner,Fair Wind,Oswego,Port Rowan,Salt,,,,IMG_4463.jpg
1854,August,31,Upbound,British,Schooner,Cleopatra,Oswego,Port Dover,Salt,Coal,,,IMG_4463.jpg
1854,August,31,Upbound,British,Brigantine,Mohawk,Oswego,Port Burwell,Haggons,,,,IMG_4463.jpg
1854,September,5,Upbound,British,Schooner,General Wolfe,Hamilton,Gosfield,No Cargo,,,,IMG_4467.jpg
1854,September,7,Upbound,British,Schooner,Antelope,Hamilton,Cleveland,No Cargo,,,,IMG_4467.jpg
1854,September,8,Upbound,British,Schooner,Maid of the West,Port Credit,Thorold,No Cargo,,,,IMG_4467.jpg
1854,September,11,Upbound,British,Schooner,Emblem,Hamilton,Cleveland,No Cargo,,,,IMG_4469.jpg
1854,September,19,Upbound,British,Schooner,Royalist,Hamilton,Point Pelee,No Cargo,,,,IMG_4475.jpg
1854,September,21,Downbound,British,Schooner,Emblem,Erie,Hamilton,Coal,,,,IMG_4478.jpg
1854,September,21,Downbound,British,Schooner,Antelope,Cleveland,Hamilton,Coal,,,,IMG_4478.jpg
1854,September,21,Downbound,British,Schooner,Maid of the West,Cleveland,Hamilton,Coal,,,,IMG_4478.jpg
1854,September,25,Upbound,British,Schooner,Sultan,Hamilton,Chatham,No Cargo,,,,IMG_4479.jpg
1854,September,25,Upbound,British,Schooner,Sweet Home,Hamilton,Chatham,No Cargo,,,,IMG_4479.jpg
1854,September,26,Downbound,British,Schooner,Briton,Cleveland,Hamilton,Coal,,,,IMG_4480.jpg
1854,September,26,Downbound,British,Schooner,Junius,Vermillion,Hamilton,Stone,,,,IMG_4480.jpg
1854,September,28,Upbound,British,Schooner,Edith,Hamilton,Cleveland,No Cargo,,,,IMG_4485.jpg
1854,October,4,Upbound,British,Propeller,Banshee,Hamilton,Erie,No Cargo,,,,IMG_4489.jpg
1854,October,4,Upbound,British,Schooner,Emblem,Hamilton,Cleveland,No Cargo,,,,IMG_4493.jpg
1854,October,4,Upbound,British,Schooner,Maid of the West,Hamilton,Cleveland,No Cargo,,,,IMG_4493.jpg
1854,October,4,Upbound,British,Schooner,Antelope,Hamilton,Sandwich,No Cargo,,,,IMG_4493.jpg
1854,October,5,Upbound,British,Schooner,Briton,Hamilton,Port Stanley,Pig Iron,,,,IMG_4493.jpg
1854,October,6,Upbound,British,Propeller,Western Miller,Hamilton,Port Colborne,No Cargo,,,,IMG_4493.jpg
1854,October,12,Upbound,British,Propeller,Protection,Hamilton,St. Catharines,No Cargo,,,,IMG_4498.jpg
1854,October,11,Downbound,British,Schooner,Great Western,Toledo,Hamilton,Corn,,,,IMG_4499.jpg
1854,October,14,Downbound,British,Propeller,Banshee,Erie,Hamilton,Coal,,,,IMG_4501.jpg
1854,October,20,Upbound,British,Propeller,Sheridan,Hamilton,St. Catharines,No Cargo,,,,IMG_4502.jpg
1854,October,19,Downbound,American,Schooner,T. Wiman,Buffalo,Hamilton,Corn,,,,IMG_4503.jpg
1854,October,26,Upbound,British,Schooner,Emma,Hamilton,Allanburg,No Cargo,,,,IMG_4507.jpg
1854,October,25,Downbound,American,Schooner,E. Masters,Vermillion,Hamilton,Stone,,,,IMG_4509.jpg
1854,October,25,Downbound,British,Schooner,Edith,Cleveland,Hamilton,Coal,,,,IMG_4509.jpg
1854,October,25,Downbound,British,Schooner,Maid of the West,Cleveland,Hamilton,Coal,,,,IMG_4509.jpg
1854,October,25,Downbound,British,Schooner,Princess Victoria,Cleveland,Hamilton,Coal,,,,IMG_4509.jpg
1854,October,30,Downbound,American,Schooner,Velocity,Buffalo,Hamilton,Corn,,,,IMG_4511.jpg
1854,November,1,Upbound,British,Propeller,St. Nicholas,Hamilton,St. Catharines,No Cargo,,,,IMG_4512.jpg
1854,November,4,Upbound,British,Schooner,Princess Victoria,Hamilton,Erie,No Cargo,,,,IMG_4514.jpg
1854,November,6,Upbound,British,Schooner,Ann Jane Brown,Hamilton,St. Catharines,Wheat,,,,IMG_4514.jpg
1854,November,8,Upbound,British,Schooner,J.L. Ranney,Hamilton,Thorold,No Cargo,,,,IMG_4516.jpg
1854,November,11,Upbound,British,Schooner,J.G. Stockley,Hamilton,Allanburg,No Cargo,,,,IMG_4516.jpg
1854,November,14,Upbound,British,Schooner,Emma,Hamilton,St. Catharines,No Cargo,,,,IMG_4522.jpg
1854,November,17,Upbound,British,Schooner,John Young,Hamilton,Cleveland,No Cargo,,,,IMG_4522.jpg
1854,November,15,Downbound,British,Barkentine,Northern Light,Cleveland,Hamilton,Coal,,,,IMG_4523.jpg
1854,November,18,Upbound,British,Schooner,Hope,Hamilton,St. Catharines,Wheat,,,,IMG_4524.jpg
