Year,Month,Day,Nationality,Vessel Type,Name of Vessel,Where From,Where Bound,Cargo 1,Cargo 2,Cargo 3,Cargo 4,Direction,LAC Image #
1854,August,9,American,Brigantine,Saxon,Chicago,Oswego,Corn,,,,Downbound,IMG_4451.jpg
1854,August,9,American,Schooner,Consuelo,Cleveland,Oswego,Corn,Pork,Fish,,Downbound,IMG_4451.jpg
1854,August,9,American,Schooner,Challenge,Sandusky,Oswego,Lumber,,,,Downbound,IMG_4451.jpg
1854,August,9,British,Schooner,Petrel,Port Dover,Oswego,Lumber,,,,Downbound,IMG_4451.jpg
1854,August,9,British,Barkentine,Sarah Ann Marsh ,Chicago,Montreal,Pork,Wheat,,,Downbound,IMG_4451.jpg
1854,August,9,British,Steamer,George Moffatt,Cleveland,Montreal,Coal,,,,Downbound,IMG_4451.jpg
1854,August,9,American,Schooner,Jenny Lind,Kingston,Cleveland,Pig Iron,,,,Upbound,IMG_4450.jpg
1854,August,9,American,Brigantine,Rio Grande,Ogdensburg,Cleveland,Iron Ore,Lumber,,,Upbound,IMG_4450.jpg
1854,August,9,American,Propeller,Granite State,Ogdensburg,Chicago,Iron,Merchandise,,,Upbound,IMG_4450.jpg
1854,August,9,American,Barkentine,Path Finder,Clayton,Bear Creek,No Cargo,,,,Upbound,IMG_4450.jpg
1854,August,9,American,Schooner,Fairfield,Clayton,Pigeon Bay,No Cargo,,,,Upbound,IMG_4450.jpg
1854,August,9,British,Brigantine,Ocean,Kingston,Nanticoke,No Cargo,,,,Upbound,IMG_4450.jpg
1854,August,9,British,Brigantine,Halifax,Kingston,Chatham,No Cargo,,,,Upbound,IMG_4450.jpg
1854,August,9,British,Schooner,Princess Victoria,Kingston,Bear Creek,No Cargo,,,,Upbound,IMG_4450.jpg
1854,August,9,British,Schooner,Emma,St. Catharines,Bear Creek,No Cargo,,,,Upbound,IMG_4450.jpg
1854,August,9,American,Schooner,Australia,Vermilion,Oswego,Grind Stones,,,,Downbound,IMG_4451.jpg
1854,August,9,British,Schooner,J.C. Wheeler,Wallaceburg,Kingston,Timber,,,,Downbound,IMG_4451.jpg
1854,August,9,British,Brigantine,Fleur De Marie,Wallaceburg,Ogdensburg,Lumber,,,,Downbound,IMG_4451.jpg
1854,August,10,American,Schooner,Cherokee,Oswego,Cleveland,Salt,,,,Upbound,IMG_4450.jpg
1854,August,10,British,Schooner,Industry,Oswego,Port Rowan,Merchandise,,,,Upbound,IMG_4450.jpg
1854,August,10,American,Brigantine,Seminole,Oswego,Toledo,Castings,R.R. Iron,,,Upbound,IMG_4450.jpg
1854,August,10,American,Brigantine,Cayuga,Oswego,Toledo,Castings,R.R. Iron,Merchandise,,Upbound,IMG_4450.jpg
1854,August,10,American,Schooner,John J. Morley,Oswego,Toledo,Salt,,,,Upbound,IMG_4450.jpg
1854,August,10,American,Schooner,Cincinnati,Oswego,Toledo,Salt,,,,Upbound,IMG_4450.jpg
1854,August,10,American,Schooner,L.B. Cowan,Oswego,Toledo,Salt,,,,Upbound,IMG_4450.jpg
1854,August,10,American,Schooner,Young Leopard,Oswego,Toledo,Salt,,,,Upbound,IMG_4450.jpg
1854,August,10,American,Schooner,Saratoga,Port Dover,Oswego,Lumber,,,,Downbound,IMG_4451.jpg
1854,August,10,American,Propeller,Bay State,Cape Vincent,Detroit,Sugar,Merchandise,,,Upbound,IMG_4450.jpg
1854,August,10,American,Barkentine,Clayton,Clayton,Bear Creek,No Cargo,,,,Upbound,IMG_4450.jpg
1854,August,10,British,Steamer,Reindeer,Hamilton,Chatham,No Cargo,,,,Upbound,IMG_4450.jpg
1854,August,10,British,Steamer,Free Trader,Toronto,Port Stanley,Nails,Merchandise,,,Upbound,IMG_4450.jpg
1854,August,10,British,Barkentine,Superior,Kingston,Sydenham,No Cargo,,,,Upbound,IMG_4450.jpg
1854,August,10,British,Barkentine,Pomona,Kingston,St. Clair,No Cargo,,,,Upbound,IMG_4450.jpg
1854,August,10,British,Schooner,Mary ,Kingston,Port Colborne,R.R. Iron,,,,Upbound,IMG_4450.jpg
1854,August,10,British,Schooner,Larawick,Kingston,Port Colborne,R.R. Iron,,,,Upbound,IMG_4450.jpg
1854,August,10,British,Schooner,J. A. Hope,Montreal,Port Stanley,Salt,Iron,Nails,,Upbound,IMG_4450.jpg
1854,August,10,British,Schooner,Bristol,Port Hope,Bear Creek,No Cargo,,,,Upbound,IMG_4450.jpg
1854,August,10,British,Schooner,Niagara,Port Credit,Port Colborne,No Cargo,,,,Upbound,IMG_4450.jpg
1854,August,10,American,Schooner,Sheridan,Toledo,Oswego,Corn,,,,Downbound,IMG_4451.jpg
1854,August,11,American,Propeller,Kentucky,Oswego,Chicago,Salt,Merchandise,,,Upbound,IMG_4452.jpg
1854,August,11,American,Barkentine,Hungarian,Oswego,Chicago,Salt,,,,Upbound,IMG_4452.jpg
1854,August,11,American,Brigantine,Iroquois,Oswego,Sandusky,Salt,,,,Upbound,IMG_4452.jpg
1854,August,11,American,Schooner,C.L. Barton,Oswego,Cleveland,R.R. Iron,Merchandise,,,Upbound,IMG_4452.jpg
1854,August,11,American,Schooner,S. Robinson,Oswego,Cleveland,R.R. Iron,Tin,,,Upbound,IMG_4452.jpg
1854,August,11,American,Brigantine,H.H. Sizer,Oswego,Port Dover,No Cargo,,,,Upbound,IMG_4452.jpg
1854,August,11,American,Schooner,Odd Fellow,Oswego,Detroit,Salt,,,,Upbound,IMG_4452.jpg
1854,August,11,British,Schooner,Emma,Oswego,Port Dover,No Cargo,,,,Upbound,IMG_4452.jpg
1854,August,11,American,Schooner,Monsoon,Oswego,Toledo,R.R. Iron,Castings,,,Upbound,IMG_4452.jpg
1854,August,11,American,Schooner,Alvin Buckingham,Oswego,Toledo,Salt,,,,Upbound,IMG_4452.jpg
1854,August,11,American,Schooner,B.F. Wade,Oswego,Toledo,Salt,,,,Upbound,IMG_4452.jpg
1854,August,11,American,Schooner,Pierrepont,Oswego,Toledo,Salt,,,,Upbound,IMG_4452.jpg
1854,August,11,American,Schooner,Australia,Ashtabula,Oswego,Lumber,,,,Downbound,IMG_4455.jpg
1854,August,11,American,Propeller,Louisville,Sandusky,Oswego,Oats,Corn,Oil,,Downbound,IMG_4455.jpg
1854,August,11,British,Barkentine,Empire,Nanticoke,Kingston,Timber,,,,Downbound,IMG_4455.jpg
1854,August,11,British,Schooner,Flying Cloud,Clear Creek,Kingston,Staves,,,,Downbound,IMG_4455.jpg
1854,August,11,British,Schooner,J.L. Ranney,Thorold,Montreal,Cement,,,,Downbound,IMG_4455.jpg
1854,August,11,British,Schooner,Cleopatra,Port Maitland,Oswego,Lumber,,,,Downbound,IMG_4455.jpg
1854,August,11,American,Propeller,Cleveland,Ogdensburg,Detroit,Castings,Merchandise,,,Upbound,IMG_4452.jpg
1854,August,11,British,Brigantine,Beaver,Kingston,Chatham,No Cargo,,,,Upbound,IMG_4452.jpg
1854,August,11,British,Brigantine,Burlington,Kingston,Port Bruce,Stone,,,,Upbound,IMG_4452.jpg
1854,August,11,British,Barkentine,London,Kingston,River St. Clair,No Cargo,,,,Upbound,IMG_4452.jpg
1854,August,12,British,Schooner,Favourite,Oswego,Port Rowan,Sugar,Merchandise,,,Upbound,IMG_4452.jpg
1854,August,12,British,Schooner,J. Coleman,Kingston,Bear Creek,No Cargo,,,,Upbound,IMG_4452.jpg
1854,August,21,British,Schooner,Industry,Amherstburg,Toronto,Oats,,,,Downbound,IMG_4455.jpg
1854,August,22,American,Schooner,Utica,Houghton,Clayton,Staves,,,,Downbound,IMG_4455.jpg
1854,August,22,American,Schooner,Buena Vista,Trenton,Oswego,Staves,,,,Downbound,IMG_4455.jpg
1854,August,22,British,Schooner,Maid of the West,Buffalo,Port Credit,Corn,,,,Downbound,IMG_4455.jpg
1854,August,22,British,Schooner,Cleopatra,Port Maitland,Oswego,Lumber,,,,Downbound,IMG_4455.jpg
1854,August,23,British,Schooner,N.G.,Oswego,Port Burwell,Merchandise, ,,,Upbound,IMG_4452.jpg
1854,August,23,British,Schooner,Isaac Buchanan,Oswego,Port Stanley,Salt,Water Lime,,,Upbound,IMG_4452.jpg
1854,August,23,American,Brigantine,Hampton,Oswego,Toledo,Salt,Merchandise,,,Upbound,IMG_4452.jpg
1854,August,23,American,Schooner,Charles Crooke,Oswego,Toledo,R.R. Iron, ,,,Upbound,IMG_4452.jpg
1854,August,23,American,Propeller,Louisville,Sandusky,Oswego,Oats,Corn,Oil,,Downbound,IMG_4455.jpg
1854,August,23,American,Propeller,Lady of the Lakes,Chicago,Ogdensburg,Lard,Corn,Wool,,Downbound,IMG_4455.jpg
1854,August,23,American,Propeller,Wisconsin,Chicago,Ogdensburg,Ashes,Corn,Flour,,Downbound,IMG_4455.jpg
1854,August,23,American,Propeller,Cleveland,Detroit,Ogdensburg,Pork,Corn,Flour,Fish,Downbound,IMG_4455.jpg
1854,August,23,American,Barkentine,William Sturges,Cleveland,Ogdensburg,Corn, ,,,Downbound,IMG_4455.jpg
1854,August,23,American,Schooner,Emblem,Cleveland,Toronto,Coal, ,,,Downbound,IMG_4455.jpg
1854,August,23,American,Schooner,Virginia,Cleveland,Oswego,Lumber,Staves,,,Downbound,IMG_4455.jpg
1854,August,23,American,Schooner,Hamilton,Detroit,Oswego,Lumber, ,,,Downbound,IMG_4455.jpg
1854,August,23,American,Schooner,J. Dyre,Chicago,Oswego,Corn, ,,,Downbound,IMG_4455.jpg
1854,August,23,American,Brigantine,New York,Point Pelee,Clayton,Timber, ,,,Downbound,IMG_4455.jpg
1854,August,23,American,Barkentine,Northern Light,Pigeon Bay,Clayton,Timber, ,,,Downbound,IMG_4455.jpg
1854,August,23,British,Barkentine,Water Witch,Cleveland,Toronto,Coal, ,,,Downbound,IMG_4457.jpg
1854,August,23,British,Barkentine,Northerner,Cleveland,Toronto,Coal, ,,,Downbound,IMG_4457.jpg
1854,August,23,British,Schooner,General Wolfe,Cleveland,Hamilton,Coal, ,,,Downbound,IMG_4457.jpg
1854,August,23,British,Propeller,Hibernia,Chatham,Quebec,Staves, ,,,Downbound,IMG_4457.jpg
1854,August,23,British,Propeller,Lord Elgin,Chatham,Quebec,Staves, ,,,Downbound,IMG_4457.jpg
1854,August,23,British,Steamer,Britannia,Chatham,Quebec,Staves, ,,,Downbound,IMG_4457.jpg
1854,August,23,British,Steamer,Reindeer,Chatham,Quebec,Staves, ,,,Downbound,IMG_4457.jpg
1854,August,23,British,Schooner,Mary Frances,Dunnville,Oswego,Lumber, ,,,Downbound,IMG_4457.jpg
1854,August,23,British,Schooner,Fair Wind,Port Rowan,Oswego,Lumber, ,,,Downbound,IMG_4457.jpg
1854,August,23,British,Brigantine,Mohawk,Port Dover,Oswego,Lumber, ,,,Downbound,IMG_4457.jpg
1854,August,23,British,Schooner,St. Andrew,River St. Clair,Kingston,Timber, ,,,Downbound,IMG_4457.jpg
1854,August,23,British,Schooner,Lord Seaton,Pigeon Bay,Kingston,Timber, ,,,Downbound,IMG_4457.jpg
1854,August,23,American,Barkentine,America,Clayton,Bear Creek,No Cargo, ,,,Upbound,IMG_4452.jpg
1854,August,23,British,Schooner,Welland,Kingston,St. Catharines,No Cargo, ,,,Upbound,IMG_4452.jpg
1854,August,23,British,Schooner,Norfolk,Port Burwell,Oswego,Lumber, ,,,Downbound,IMG_4457.jpg
1854,August,23,British,Schooner,Almina,Port Dalhousie,Dunnville,No Cargo, ,,,Upbound,IMG_4452.jpg
1854,August,23,American,Propeller,Cincinnati,Toledo,Oswego,Pork,Oil Cake,Wool,,Downbound,IMG_4455.jpg
1854,August,23,American,Propeller,Bay State,Toledo,Cape Vincent,Wool,Corn,,,Downbound,IMG_4455.jpg
1854,August,23,American,Propeller,Vermont,Toledo,Ogdensburg,Butter,Corn,Ashes,,Downbound,IMG_4455.jpg
1854,August,24,British,Barkentine,Sinbad,Dresden,Port Metcalf,Staves,,,,Downbound,IMG_4457.jpg
1854,August,24,American,Schooner,Gem,Oswego,Chicago,Salt,,,,Upbound,IMG_4456.jpg
1854,August,24,American,Schooner,Virginia Purdy,Oswego,Chicago,Salt,,,,Upbound,IMG_4456.jpg
1854,August,24,American,Barkentine,Indiana,Oswego,Chicago,Salt,,,,Upbound,IMG_4456.jpg
1854,August,24,American,Propeller,Jefferson,Oswego,Detroit,Merchandise,,,,Upbound,IMG_4456.jpg
1854,August,24,American,Propeller,St. Nicholas,Oswego,Sandusky,Iron,Fish,,,Upbound,IMG_4456.jpg
1854,August,24,American,Schooner,Omar,Oswego,Erie,Salt,,,,Upbound,IMG_4456.jpg
1854,August,24,American,Schooner,Josephine,Oswego,Chatham,No Cargo,,,,Upbound,IMG_4456.jpg
1854,August,24,American,Brigantine,Canton,Oswego,Toledo,Salt,,,,Upbound,IMG_4456.jpg
1854,August,24,American,Brigantine,H. Wheaton,Oswego,Toledo,Salt,,,,Upbound,IMG_4456.jpg
1854,August,24,American,Schooner,Freeman,Oswego,Toledo,Salt,,,,Upbound,IMG_4456.jpg
1854,August,24,American,Schooner,A.L. Hoselton,Oswego,Toledo,R.R. Iron,Merchandise,,,Upbound,IMG_4456.jpg
1854,August,24,American,Schooner,Manton,Oswego,Toledo,R.R. Iron,,,,Upbound,IMG_4456.jpg
1854,August,24,American,Schooner,Homer Ramsdell,Port Huron,Oswego,Lumber, ,,,Downbound,IMG_4457.jpg
1854,August,24,American,Schooner,Minot Mitchell,Huron,Oswego,Corn,Wheat,Ashes,,Downbound,IMG_4457.jpg
1854,August,24,American,Schooner,C.G. Griswould,Sandusky,Oswego,Corn,,,,Downbound,IMG_4457.jpg
1854,August,24,British,Schooner,Admiral,Cleveland,Toronto,Coal,,,,Downbound,IMG_4457.jpg
1854,August,24,British,Schooner,Arabian,Cleveland,Toronto,Coal,,,,Downbound,IMG_4457.jpg
1854,August,24,British,Schooner,J. Hoseman,Cleveland,Montreal,Coal,,,,Downbound,IMG_4457.jpg
1854,August,24,British,Schooner,J.G. Stockley,Port Robinson,Oswego,Lumber,,,,Downbound,IMG_4457.jpg
1854,August,24,British,Schooner,Sorell,Morpeth,Kingston,Staves,,,,Downbound,IMG_4457.jpg
1854,August,24,American,Propeller,Ogdensburg,Ogdensburg,Chicago,Salt,Marble,Merchandise,,Upbound,IMG_4456.jpg
1854,August,24,American,Propeller,Michigan,Ogdensburg,Chicago,Iron,,,,Upbound,IMG_4456.jpg
1854,August,24,American,Propeller,J.W. Brooks,Ogdensburg,Chicago,Iron,Fish,,,Upbound,IMG_4456.jpg
1854,August,24,British,Schooner,Omar Pasha,Toronto,Cleveland,Salt,,,,Upbound,IMG_4456.jpg
1854,August,24,British,Barkentine,Ontario,Kingston,Bear Creek,No Cargo,,,,Upbound,IMG_4456.jpg
1854,August,24,British,Schooner,Quebec,Kingston,Point Pelee,No Cargo,,,,Upbound,IMG_4456.jpg
1854,August,24,British,Schooner,A. Gilmour,Kingston,Point Pelee,No Cargo,,,,Upbound,IMG_4456.jpg
1854,August,24,British,Schooner,William Black,Kingston,Chatham,No Cargo,,,,Upbound,IMG_4456.jpg
1854,August,24,British,Schooner,Lochiel,Hamilton,Chatham,No Cargo,,,,Upbound,IMG_4456.jpg
1854,August,24,American,Schooner,Andover,Toledo,Oswego,Oil Cake,,,,Downbound,IMG_4457.jpg
1854,August,24,American,Brigantine,Arabian,Toledo,Oswego,Oil Cake,Ashes,Rugs,,Downbound,IMG_4457.jpg
1854,August,24,American,Schooner,Patrick Henry,Wallaceburg,Clayton,Staves, ,,,Downbound,IMG_4457.jpg
1854,August,25,American,Barkentine,Grace Greenwood,Oswego,Chicago,Salt,,,,Upbound,IMG_4456.jpg
1854,August,25,American,Brigantine,Saxon,Oswego,Toledo,Salt,Merchandise,,,Upbound,IMG_4456.jpg
1854,August,25,American,Schooner,Carrington,Oswego,Cleveland,Salt,,,,Upbound,IMG_4456.jpg
1854,August,25,American,Schooner,Potomac,Oswego,Cleveland,R.R. Iron,Castings,,,Upbound,IMG_4458.jpg
1854,August,25,American,Schooner,Gipsey,Oswego,Cleveland,Salt,,,,Upbound,IMG_4458.jpg
1854,August,25,American,Schooner,Cascade,Oswego,Cleveland,Salt,Water Lime,,,Upbound,IMG_4458.jpg
1854,August,25,American,Schooner,Pierre,Oswego,Detroit,Salt,Water Lime,Coal,,Upbound,IMG_4458.jpg
1854,August,25,British,Schooner,Petrel,Oswego,Port Dover,Salt,,,,Upbound,IMG_4458.jpg
1854,August,25,American,Schooner,Ontonagon,Oswego,Toledo,R.R. Iron,,,,Upbound,IMG_4456.jpg
1854,August,25,American,Schooner,Kate Robinson,Oswego,Toledo,R.R. Iron,,,,Upbound,IMG_4456.jpg
1854,August,25,American,Schooner,Conquest,Oswego,Toledo,R.R. Iron,,,,Upbound,IMG_4456.jpg
1854,August,25,American,Schooner,Sylph,Oswego,Toledo,Salt,,,,Upbound,IMG_4456.jpg
1854,August,25,American,Schooner,Sheridan,Oswego,Toledo,Salt,,,,Upbound,IMG_4456.jpg
1854,August,25,American,Schooner,Plymouth Rock,Oswego,Toledo,Salt,R.R. Iron,,,Upbound,IMG_4456.jpg
1854,August,25,British,Schooner,Jane Ann Marsh,Belle River,Kingston,Staves,,,,Downbound,IMG_4457.jpg
1854,August,25,American,Propeller,Montezuma,Clayton,Chatham,No Cargo,,,,Upbound,IMG_4456.jpg
1854,August,25,American,Propeller,Marshfield,Clayton,Chatham,No Cargo,,,,Upbound,IMG_4456.jpg
1854,August,25,American,Barkentine,E.A. Rolesson,Clayton,River St. Clair,No Cargo,,,,Upbound,IMG_4456.jpg
1854,August,25,American,Barkentine,Sovereign of the Lakes,Clayton,Corunna,No Cargo,,,,Upbound,IMG_4456.jpg
1854,August,25,American,Schooner,Matt Sherman,Ogdensburg,Cleveland,Slate,Iron,Merchandise,,Upbound,IMG_4458.jpg
1854,August,25,American,Schooner,Leland,Montreal,Chicago,Salt,,,,Upbound,IMG_4458.jpg
1854,August,25,British,Propeller,Western Miller,Montreal,Chatham,Iron ,Castings,Merchandise,,Upbound,IMG_4458.jpg
1854,August,25,British,Schooner,Mermaid,Kingston,Chatham,Iron ,,,,Upbound,IMG_4458.jpg
1854,August,25,British,Schooner,Ford,Kingston,River Sydenham,No Cargo,,,,Upbound,IMG_4458.jpg
1854,August,25,British,Brigantine,Liverpool,Kingston,Plymouth,No Cargo,,,,Upbound,IMG_4458.jpg
1854,August,25,British,Barkentine,Non Such,Clayton,St. Clair,No Cargo,,,,Upbound,IMG_4458.jpg
1854,August,25,British,Steamer,Ranger,Toronto,St. Catharines,No Cargo,,,,Upbound,IMG_4458.jpg
1854,August,25,British,Schooner,L.S. Shickluna,Toronto,Thorold,No Cargo,,,,Upbound,IMG_4458.jpg
1854,August,26,American,Schooner,Seaman,Oswego,Cleveland,Salt,Water Lime,,,Upbound,IMG_4458.jpg
1854,August,26,American,Schooner,J.W. Tretter,Oswego,Cleveland,Salt,,,,Upbound,IMG_4458.jpg
1854,August,26,American,Schooner,Consuelo,Oswego,Cleveland,R.R. Iron,Merchandise,,,Upbound,IMG_4458.jpg
1854,August,26,American,Schooner,Toledo,Oswego,Port Stanley,Salt,Merchandise,,,Upbound,IMG_4458.jpg
1854,August,26,American,Schooner,Acorn,Oswego,Port Burwell,No Cargo,,,,Upbound,IMG_4458.jpg
1854,August,26,American,Propeller,Young America,Oswego,Chicago,No Cargo,,,,Upbound,IMG_4458.jpg
1854,August,26,British,Schooner,Caledonia,Oswego,Windsor,Salt,,,,Upbound,IMG_4458.jpg
1854,August,26,American,Schooner,H.E. Massey,Oswego,Toledo,No Cargo,R.R. Iron,,,Upbound,IMG_4458.jpg
1854,August,26,American,Schooner,Empire State,Oswego,Toledo,No Cargo,R.R. Iron,,,Upbound,IMG_4458.jpg
1854,August,26,American,Brigantine,Cumberland,Oswego,Toledo,No Cargo,,,,Upbound,IMG_4458.jpg
1854,August,26,American,Brigantine,Sorell,Oswego,Toledo,No Cargo,,,,Upbound,IMG_4458.jpg
1854,August,26,American,Propeller,Prairie State,Cleveland,Ogdensburg,Pork,Corn,Flour,,Downbound,IMG_4460.jpg
1854,August,26,American,Schooner,Jenny Lind,Cleveland,Oswego,Corn,,,,Downbound,IMG_4460.jpg
1854,August,26,American,Schooner,Oriental,Chicago,Oswego,Corn,,,,Downbound,IMG_4460.jpg
1854,August,26,American,Schooner,Meridian,Chicago,Oswego,Corn,,,,Downbound,IMG_4460.jpg
1854,August,26,American,Schooner,Merrimac,Chicago,Oswego,Corn,,,,Downbound,IMG_4460.jpg
1854,August,26,American,Schooner,Reindeer,Morpeth,Clayton,Staves,,,,Downbound,IMG_4460.jpg
1854,August,26,British,Steamer,Ranger,St. Catharines,Montreal,Flour,,,,Downbound,IMG_4460.jpg
1854,August,26,British,Steamer,Free Trader,Chatham,Quebec,Staves,Butter,,,Downbound,IMG_4460.jpg
1854,August,26,British,Barkentine,Quebec,River St. Clair ,Quebec,Timber,,,,Downbound,IMG_4460.jpg
1854,August,26,British,Schooner,Lafayette Cook,Plympton,Kingston,Timber,,,,Downbound,IMG_4460.jpg
1854,August,26,British,Schooner,Orion,Bear Creek,Kingston,Timber,,,,Downbound,IMG_4460.jpg
1854,August,26,British,Schooner,Prince of Wales,Pigeon Bay,Kingston,Staves,,,,Downbound,IMG_4460.jpg
1854,August,26,British,Schooner,Emma,Port Dover,Oswego,Lumber,,,,Downbound,IMG_4460.jpg
1854,August,26,American,Schooner,White Cloud,Ogdensburg,Cleveland,Iron Ore ,,,,Upbound,IMG_4458.jpg
1854,August,26,American,Schooner,Twin Brothers,Montreal,Toledo,Iron,R.R. Iron,,,Upbound,IMG_4458.jpg
1854,August,26,British,Schooner,Georgiana,Dundas,Chatham,No Cargo,,,,Upbound,IMG_4458.jpg
1854,August,26,British,Brigantine,William Penn,Kingston,River St. Clair,No Cargo,,,,Upbound,IMG_4458.jpg
1854,August,26,British,Schooner,Queen Victoria,Kingston,Mevey,No Cargo,,,,Upbound,IMG_4458.jpg
1854,August,26,British,Schooner,Almeda,Toronto,Morpeth,Merchandise,,,,Upbound,IMG_4458.jpg
1854,August,28,American,Schooner,Challenge,Oswego,Detroit,Iron ,,,,Upbound,IMG_4461.jpg
1854,August,28,American,Schooner,Danube,Oswego,Chicago,Salt,Castings,,,Upbound,IMG_4461.jpg
1854,August,28,American,Schooner,Belle Sheridan,Oswego,Chicago,Salt,,,,Upbound,IMG_4461.jpg
1854,August,28,American,Schooner,Albion,Oswego,Milwaukee,Salt,,,,Upbound,IMG_4461.jpg
1854,August,28,American,Schooner,Challenge,Oswego,Sandusky,R.R. Iron,,,,Upbound,IMG_4461.jpg
1854,August,28,American,Schooner,Australia of Paltnaville,Oswego,Sandusky,R.R. Iron,,,,Upbound,IMG_4461.jpg
1854,August,28,American,Brigantine,Mayflower,Oswego,Sandusky,Salt,,,,Upbound,IMG_4461.jpg
1854,August,28,American,Schooner,Northerner,Oswego,Erie,Salt,,,,Upbound,IMG_4461.jpg
1854,August,28,American,Schooner,Austrailia of Vermillion,Oswego,Cleveland,R.R. Iron,Merchandise,,,Upbound,IMG_4461.jpg
1854,August,28,American,Schooner,John Oades,Oswego,Toledo,Iron,R.R. Iron,,,Upbound,IMG_4461.jpg
1854,August,28,American,Schooner,Queen of the West,Oswego,Toledo,Salt,Water Lime,Coal,,Upbound,IMG_4461.jpg
1854,August,28,American,Schooner,Carlton,Oswego,Toledo,Salt,,,,Upbound,IMG_4461.jpg
1854,August,28,American,Schooner,Ireland,Ashley,Oswego,Staves,,,,Downbound,IMG_4462.jpg
1854,August,28,American,Brigantine,H.H. Sizer,Port Dover,Oswego,Lumber,,,,Downbound,IMG_4462.jpg
1854,August,28,British,Schooner,North Star,Port Dover,Oswego,Lumber,,,,Downbound,IMG_4462.jpg
1854,August,28,British,Schooner,Leander,Cleveland,Kingston,Coal,,,,Downbound,IMG_4462.jpg
1854,August,28,British,Schooner,Empress,Chatham,Kingston,Staves,,,,Downbound,IMG_4462.jpg
1854,August,28,British,Schooner,Ocean,Bear Creek,Kingston,Staves,,,,Downbound,IMG_4462.jpg
1854,August,28,British,Schooner,Niagara,Morpeth,Kingston,Staves,,,,Downbound,IMG_4462.jpg
1854,August,28,British,Schooner,Sarah Cornelia,Point Pelee,Kingston,Timber,,,,Downbound,IMG_4462.jpg
1854,August,28,British,Brigantine,Manchester,Corunna,Kingston,Timber,,,,Downbound,IMG_4462.jpg
1854,August,28,American,Propeller,Northern Michigan,Cape Vincent,Detroit,Pig Iron,,,,Upbound,IMG_4461.jpg
1854,August,28,American,Barkentine,Waverly,Ogdensburg,Detroit,R.R. Iron,Merchandise,,,Upbound,IMG_4461.jpg
1854,August,28,American,Schooner,Mountaineer,Clayton,Chatham,No Cargo,,,,Upbound,IMG_4461.jpg
1854,August,28,British,Steamer,George Moffatt,Montreal,Port Stanley,Salt ,Castings,Merchandise,,Upbound,IMG_4461.jpg
1854,August,28,British,Propeller,Oliver Cromwell,Montreal,Chicago,Pig Iron,,,,Upbound,IMG_4461.jpg
1854,August,28,British,Barkentine,Empire,Kingston,River Sable,No Cargo,,,,Upbound,IMG_4461.jpg
1854,August,28,British,Brigantine,Baltic,Kingston,Port Dover,No Cargo,,,,Upbound,IMG_4461.jpg
1854,August,28,British,Schooner,J.C. Wheeler,Kingston,Gosfield,No Cargo,,,,Upbound,IMG_4461.jpg
1854,August,28,British,Schooner,Dexter Calvin,Kingston,Point Pelee,No Cargo,,,,Upbound,IMG_4461.jpg
1854,August,28,British,Schooner,Bay of Quinte,Kingston,Port Colborne,R.R. Iron,,,,Upbound,IMG_4461.jpg
1854,August,28,British,Schooner,Atlantic,Toronto,Cleveland,No Cargo,,,,Upbound,IMG_4461.jpg
1854,August,28,American,Schooner,J.C. Riggs,Toledo,Prescott,Corn,,,,Downbound,IMG_4462.jpg
1854,August,28,American,Schooner,Alvin Brown,Toledo,Oswego,Oil Cake,Ashes,,,Downbound,IMG_4462.jpg
1854,August,29,American,Barkentine,Clayton,Lake St. Clair,Clayton,Timber,,,,Downbound,IMG_4462.jpg
1854,August,29,American,Propeller,Cincinnati,Oswego,Sandusky,Merchandise,Marble,,,Upbound,IMG_4461.jpg
1854,August,29,American,Schooner,Frank Pierce,Oswego,Sandusky,Merchandise,,,,Upbound,IMG_4461.jpg
1854,August,29,American,Schooner,Kosciusko,Oswego,Cleveland,Salt,Stone,,,Upbound,IMG_4461.jpg
